person,direction,angle,yaw,illumination,filename,path,experiment,split,training_condition,abs_yaw,pose_group,yaw_status_for_model_b
person034,right,30,30,7,30_degree07.png,person034/right/30_degree07.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person034,right,30,30,10,30_degree10.png,person034/right/30_degree10.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person034,right,60,60,1,60_degree01.png,person034/right/60_degree01.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person034,right,60,60,13,60_degree13.png,person034/right/60_degree13.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person035,left,60,-60,8,60_degree_08.png,person035/left/60_degree_08.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person035,left,60,-60,10,60_degree_10.png,person035/left/60_degree_10.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person035,left,30,-30,4,30_degree_04.png,person035/left/30_degree_04.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person035,left,30,-30,13,30_degree_13.png,person035/left/30_degree_13.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person035,frontal,0,0,1,frontal_01.png,person035/frontal/frontal_01.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person035,frontal,0,0,6,frontal_06.png,person035/frontal/frontal_06.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person035,frontal,0,0,7,frontal_07.png,person035/frontal/frontal_07.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person035,frontal,0,0,17,frontal_17.png,person035/frontal/frontal_17.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person035,right,30,30,15,30_degree15.png,person035/right/30_degree15.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person035,right,30,30,20,30_degree20.png,person035/right/30_degree20.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person035,right,60,60,11,60_degree11.png,person035/right/60_degree11.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person035,right,60,60,16,60_degree16.png,person035/right/60_degree16.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person036,left,60,-60,13,60_degree_13.png,person036/left/60_degree_13.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person036,left,60,-60,20,60_degree_20.png,person036/left/60_degree_20.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person036,left,30,-30,4,30_degree_04.png,person036/left/30_degree_04.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person036,left,30,-30,16,30_degree_16.png,person036/left/30_degree_16.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person036,frontal,0,0,7,frontal_07.png,person036/frontal/frontal_07.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person036,frontal,0,0,10,frontal_10.png,person036/frontal/frontal_10.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person036,frontal,0,0,11,frontal_11.png,person036/frontal/frontal_11.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person036,frontal,0,0,15,frontal_15.png,person036/frontal/frontal_15.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person036,right,30,30,1,30_degree01.png,person036/right/30_degree01.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person036,right,30,30,17,30_degree17.png,person036/right/30_degree17.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person036,right,60,60,6,60_degree06.png,person036/right/60_degree06.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person036,right,60,60,8,60_degree08.png,person036/right/60_degree08.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person037,left,60,-60,7,60_degree_07.png,person037/left/60_degree_07.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person037,left,60,-60,16,60_degree_16.png,person037/left/60_degree_16.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person037,left,30,-30,8,30_degree_08.png,person037/left/30_degree_08.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person037,left,30,-30,13,30_degree_13.png,person037/left/30_degree_13.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person037,frontal,0,0,4,frontal_04.png,person037/frontal/frontal_04.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person037,frontal,0,0,6,frontal_06.png,person037/frontal/frontal_06.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person037,frontal,0,0,11,frontal_11.png,person037/frontal/frontal_11.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person037,frontal,0,0,17,frontal_17.png,person037/frontal/frontal_17.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person037,right,30,30,10,30_degree10.png,person037/right/30_degree10.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person037,right,30,30,20,30_degree20.png,person037/right/30_degree20.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person037,right,60,60,1,60_degree01.png,person037/right/60_degree01.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person037,right,60,60,15,60_degree15.png,person037/right/60_degree15.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person038,left,60,-60,6,60_degree_06.png,person038/left/60_degree_06.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person038,left,60,-60,17,60_degree_17.png,person038/left/60_degree_17.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person038,left,30,-30,1,30_degree_01.png,person038/left/30_degree_01.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person038,left,30,-30,8,30_degree_08.png,person038/left/30_degree_08.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person038,frontal,0,0,4,frontal_04.png,person038/frontal/frontal_04.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person038,frontal,0,0,13,frontal_13.png,person038/frontal/frontal_13.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person038,frontal,0,0,15,frontal_15.png,person038/frontal/frontal_15.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person038,frontal,0,0,16,frontal_16.png,person038/frontal/frontal_16.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person038,right,30,30,7,30_degree07.png,person038/right/30_degree07.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person038,right,30,30,20,30_degree20.png,person038/right/30_degree20.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person038,right,60,60,10,60_degree10.png,person038/right/60_degree10.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person038,right,60,60,11,60_degree11.png,person038/right/60_degree11.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person039,left,60,-60,6,60_degree_06.png,person039/left/60_degree_06.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person039,left,60,-60,10,60_degree_10.png,person039/left/60_degree_10.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person039,left,30,-30,1,30_degree_01.png,person039/left/30_degree_01.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person039,left,30,-30,15,30_degree_15.png,person039/left/30_degree_15.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person039,frontal,0,0,4,frontal_04.png,person039/frontal/frontal_04.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person039,frontal,0,0,11,frontal_11.png,person039/frontal/frontal_11.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person039,frontal,0,0,13,frontal_13.png,person039/frontal/frontal_13.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person039,frontal,0,0,16,frontal_16.png,person039/frontal/frontal_16.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person039,right,30,30,8,30_degree08.png,person039/right/30_degree08.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person039,right,30,30,17,30_degree17.png,person039/right/30_degree17.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person039,right,60,60,7,60_degree07.png,person039/right/60_degree07.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person039,right,60,60,20,60_degree20.png,person039/right/60_degree20.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person040,left,60,-60,1,60_degree_01.png,person040/left/60_degree_01.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person040,left,60,-60,16,60_degree_16.png,person040/left/60_degree_16.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person040,left,30,-30,13,30_degree_13.png,person040/left/30_degree_13.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person040,left,30,-30,20,30_degree_20.png,person040/left/30_degree_20.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person040,frontal,0,0,6,frontal_06.png,person040/frontal/frontal_06.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person040,frontal,0,0,10,frontal_10.png,person040/frontal/frontal_10.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person040,frontal,0,0,11,frontal_11.png,person040/frontal/frontal_11.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person040,frontal,0,0,15,frontal_15.png,person040/frontal/frontal_15.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person040,right,30,30,4,30_degree04.png,person040/right/30_degree04.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person040,right,30,30,17,30_degree17.png,person040/right/30_degree17.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person040,right,60,60,7,60_degree07.png,person040/right/60_degree07.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person040,right,60,60,8,60_degree08.png,person040/right/60_degree08.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person041,left,60,-60,8,60_degree_08.png,person041/left/60_degree_08.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person041,left,60,-60,16,60_degree_16.png,person041/left/60_degree_16.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person041,left,30,-30,1,30_degree_01.png,person041/left/30_degree_01.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person041,left,30,-30,17,30_degree_17.png,person041/left/30_degree_17.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person041,frontal,0,0,6,frontal_06.png,person041/frontal/frontal_06.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person041,frontal,0,0,10,frontal_10.png,person041/frontal/frontal_10.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person041,frontal,0,0,11,frontal_11.png,person041/frontal/frontal_11.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person041,frontal,0,0,20,frontal_20.png,person041/frontal/frontal_20.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person041,right,30,30,4,30_degree04.png,person041/right/30_degree04.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person041,right,30,30,7,30_degree07.png,person041/right/30_degree07.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person041,right,60,60,13,60_degree13.png,person041/right/60_degree13.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person041,right,60,60,15,60_degree15.png,person041/right/60_degree15.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person042,left,60,-60,6,60_degree_06.png,person042/left/60_degree_06.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person042,left,60,-60,17,60_degree_17.png,person042/left/60_degree_17.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person042,left,30,-30,10,30_degree_10.png,person042/left/30_degree_10.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person042,left,30,-30,15,30_degree_15.png,person042/left/30_degree_15.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person042,frontal,0,0,7,frontal_07.png,person042/frontal/frontal_07.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person042,frontal,0,0,13,frontal_13.png,person042/frontal/frontal_13.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person042,frontal,0,0,16,frontal_16.png,person042/frontal/frontal_16.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person042,frontal,0,0,20,frontal_20.png,person042/frontal/frontal_20.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person042,right,30,30,1,30_degree01.png,person042/right/30_degree01.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person042,right,30,30,8,30_degree08.png,person042/right/30_degree08.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person042,right,60,60,4,60_degree04.png,person042/right/60_degree04.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person042,right,60,60,11,60_degree11.png,person042/right/60_degree11.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person043,left,60,-60,8,60_degree_08.png,person043/left/60_degree_08.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person043,left,60,-60,20,60_degree_20.png,person043/left/60_degree_20.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person043,left,30,-30,6,30_degree_06.png,person043/left/30_degree_06.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person043,left,30,-30,16,30_degree_16.png,person043/left/30_degree_16.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person043,frontal,0,0,1,frontal_01.png,person043/frontal/frontal_01.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person043,frontal,0,0,7,frontal_07.png,person043/frontal/frontal_07.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person043,frontal,0,0,11,frontal_11.png,person043/frontal/frontal_11.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person043,frontal,0,0,15,frontal_15.png,person043/frontal/frontal_15.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person043,right,30,30,4,30_degree04.png,person043/right/30_degree04.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person043,right,30,30,17,30_degree17.png,person043/right/30_degree17.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person043,right,60,60,10,60_degree10.png,person043/right/60_degree10.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person043,right,60,60,13,60_degree13.png,person043/right/60_degree13.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person044,left,60,-60,10,60_degree_10.png,person044/left/60_degree_10.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person044,left,60,-60,11,60_degree_11.png,person044/left/60_degree_11.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person044,left,30,-30,7,30_degree_07.png,person044/left/30_degree_07.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person044,left,30,-30,15,30_degree_15.png,person044/left/30_degree_15.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person044,frontal,0,0,6,frontal_06.png,person044/frontal/frontal_06.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person044,frontal,0,0,8,frontal_08.png,person044/frontal/frontal_08.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person044,frontal,0,0,17,frontal_17.png,person044/frontal/frontal_17.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person044,frontal,0,0,20,frontal_20.png,person044/frontal/frontal_20.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person044,right,30,30,1,30_degree01.png,person044/right/30_degree01.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person044,right,30,30,4,30_degree04.png,person044/right/30_degree04.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person044,right,60,60,13,60_degree13.png,person044/right/60_degree13.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person044,right,60,60,16,60_degree16.png,person044/right/60_degree16.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person045,left,60,-60,13,60_degree_13.png,person045/left/60_degree_13.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person045,left,60,-60,15,60_degree_15.png,person045/left/60_degree_15.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person045,left,30,-30,6,30_degree_06.png,person045/left/30_degree_06.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person045,left,30,-30,20,30_degree_20.png,person045/left/30_degree_20.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person045,frontal,0,0,1,frontal_01.png,person045/frontal/frontal_01.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person045,frontal,0,0,4,frontal_04.png,person045/frontal/frontal_04.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person045,frontal,0,0,7,frontal_07.png,person045/frontal/frontal_07.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person045,frontal,0,0,11,frontal_11.png,person045/frontal/frontal_11.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person045,right,30,30,16,30_degree16.png,person045/right/30_degree16.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person045,right,30,30,17,30_degree17.png,person045/right/30_degree17.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person045,right,60,60,8,60_degree08.png,person045/right/60_degree08.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person045,right,60,60,10,60_degree10.png,person045/right/60_degree10.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person046,left,60,-60,1,60_degree_01.png,person046/left/60_degree_01.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person046,left,60,-60,13,60_degree_13.png,person046/left/60_degree_13.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person046,left,30,-30,8,30_degree_08.png,person046/left/30_degree_08.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person046,left,30,-30,15,30_degree_15.png,person046/left/30_degree_15.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person046,frontal,0,0,6,frontal_06.png,person046/frontal/frontal_06.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person046,frontal,0,0,11,frontal_11.png,person046/frontal/frontal_11.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person046,frontal,0,0,17,frontal_17.png,person046/frontal/frontal_17.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person046,frontal,0,0,20,frontal_20.png,person046/frontal/frontal_20.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person046,right,30,30,4,30_degree04.png,person046/right/30_degree04.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person046,right,30,30,10,30_degree10.png,person046/right/30_degree10.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person046,right,60,60,7,60_degree07.png,person046/right/60_degree07.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person046,right,60,60,16,60_degree16.png,person046/right/60_degree16.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person047,left,60,-60,13,60_degree_13.png,person047/left/60_degree_13.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person047,left,60,-60,17,60_degree_17.png,person047/left/60_degree_17.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person047,left,30,-30,6,30_degree_06.png,person047/left/30_degree_06.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person047,left,30,-30,11,30_degree_11.png,person047/left/30_degree_11.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person047,frontal,0,0,1,frontal_01.png,person047/frontal/frontal_01.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person047,frontal,0,0,4,frontal_04.png,person047/frontal/frontal_04.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person047,frontal,0,0,10,frontal_10.png,person047/frontal/frontal_10.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person047,frontal,0,0,15,frontal_15.png,person047/frontal/frontal_15.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person047,right,30,30,8,30_degree08.png,person047/right/30_degree08.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person047,right,30,30,16,30_degree16.png,person047/right/30_degree16.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person047,right,60,60,7,60_degree07.png,person047/right/60_degree07.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person047,right,60,60,20,60_degree20.png,person047/right/60_degree20.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person048,left,60,-60,6,60_degree_06.png,person048/left/60_degree_06.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person048,left,60,-60,10,60_degree_10.png,person048/left/60_degree_10.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person048,left,30,-30,15,30_degree_15.png,person048/left/30_degree_15.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person048,left,30,-30,17,30_degree_17.png,person048/left/30_degree_17.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person048,frontal,0,0,7,frontal_07.png,person048/frontal/frontal_07.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person048,frontal,0,0,11,frontal_11.png,person048/frontal/frontal_11.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person048,frontal,0,0,16,frontal_16.png,person048/frontal/frontal_16.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person048,frontal,0,0,20,frontal_20.png,person048/frontal/frontal_20.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person048,right,30,30,1,30_degree01.png,person048/right/30_degree01.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person048,right,30,30,4,30_degree04.png,person048/right/30_degree04.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person048,right,60,60,8,60_degree08.png,person048/right/60_degree08.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person048,right,60,60,13,60_degree13.png,person048/right/60_degree13.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person049,left,60,-60,1,60_degree_01.png,person049/left/60_degree_01.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person049,left,60,-60,6,60_degree_06.png,person049/left/60_degree_06.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person049,left,30,-30,11,30_degree_11.png,person049/left/30_degree_11.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person049,left,30,-30,17,30_degree_17.png,person049/left/30_degree_17.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person049,frontal,0,0,7,frontal_07.png,person049/frontal/frontal_07.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person049,frontal,0,0,8,frontal_08.png,person049/frontal/frontal_08.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person049,frontal,0,0,15,frontal_15.png,person049/frontal/frontal_15.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person049,frontal,0,0,20,frontal_20.png,person049/frontal/frontal_20.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person049,right,30,30,10,30_degree10.png,person049/right/30_degree10.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person049,right,30,30,16,30_degree16.png,person049/right/30_degree16.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person049,right,60,60,4,60_degree04.png,person049/right/60_degree04.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person049,right,60,60,13,60_degree13.png,person049/right/60_degree13.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person050,left,60,-60,7,60_degree_07.png,person050/left/60_degree_07.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person050,left,60,-60,8,60_degree_08.png,person050/left/60_degree_08.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person050,left,30,-30,1,30_degree_01.png,person050/left/30_degree_01.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person050,left,30,-30,11,30_degree_11.png,person050/left/30_degree_11.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person050,frontal,0,0,6,frontal_06.png,person050/frontal/frontal_06.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person050,frontal,0,0,13,frontal_13.png,person050/frontal/frontal_13.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person050,frontal,0,0,15,frontal_15.png,person050/frontal/frontal_15.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person050,frontal,0,0,17,frontal_17.png,person050/frontal/frontal_17.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person050,right,30,30,4,30_degree04.png,person050/right/30_degree04.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person050,right,30,30,10,30_degree10.png,person050/right/30_degree10.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person050,right,60,60,16,60_degree16.png,person050/right/60_degree16.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person050,right,60,60,20,60_degree20.png,person050/right/60_degree20.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person051,left,60,-60,1,60_degree_01.png,person051/left/60_degree_01.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person051,left,60,-60,11,60_degree_11.png,person051/left/60_degree_11.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person051,left,30,-30,13,30_degree_13.png,person051/left/30_degree_13.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person051,left,30,-30,17,30_degree_17.png,person051/left/30_degree_17.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person051,frontal,0,0,4,frontal_04.png,person051/frontal/frontal_04.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person051,frontal,0,0,7,frontal_07.png,person051/frontal/frontal_07.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person051,frontal,0,0,15,frontal_15.png,person051/frontal/frontal_15.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person051,frontal,0,0,20,frontal_20.png,person051/frontal/frontal_20.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person051,right,30,30,10,30_degree10.png,person051/right/30_degree10.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person051,right,30,30,16,30_degree16.png,person051/right/30_degree16.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person051,right,60,60,6,60_degree06.png,person051/right/60_degree06.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person051,right,60,60,8,60_degree08.png,person051/right/60_degree08.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person052,left,60,-60,6,60_degree_06.png,person052/left/60_degree_06.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person052,left,60,-60,10,60_degree_10.png,person052/left/60_degree_10.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person052,left,30,-30,7,30_degree_07.png,person052/left/30_degree_07.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person052,left,30,-30,20,30_degree_20.png,person052/left/30_degree_20.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person052,frontal,0,0,4,frontal_04.png,person052/frontal/frontal_04.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person052,frontal,0,0,13,frontal_13.png,person052/frontal/frontal_13.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person052,frontal,0,0,16,frontal_16.png,person052/frontal/frontal_16.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person052,frontal,0,0,17,frontal_17.png,person052/frontal/frontal_17.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person052,right,30,30,11,30_degree11.png,person052/right/30_degree11.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person052,right,30,30,15,30_degree15.png,person052/right/30_degree15.png,Model_B,train,pose_diverse,30,right,seen_training_pose
person052,right,60,60,1,60_degree01.png,person052/right/60_degree01.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person052,right,60,60,8,60_degree08.png,person052/right/60_degree08.png,Model_B,train,pose_diverse,60,right,seen_training_pose
person053,left,60,-60,1,60_degree_01.png,person053/left/60_degree_01.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person053,left,60,-60,17,60_degree_17.png,person053/left/60_degree_17.png,Model_B,train,pose_diverse,60,left,seen_training_pose
person053,left,30,-30,7,30_degree_07.png,person053/left/30_degree_07.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person053,left,30,-30,16,30_degree_16.png,person053/left/30_degree_16.png,Model_B,train,pose_diverse,30,left,seen_training_pose
person053,frontal,0,0,8,frontal_08.png,person053/frontal/frontal_08.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person053,frontal,0,0,11,frontal_11.png,person053/frontal/frontal_11.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person053,frontal,0,0,15,frontal_15.png,person053/frontal/frontal_15.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
person053,frontal,0,0,20,frontal_20.png,person053/frontal/frontal_20.png,Model_B,train,pose_diverse,0,frontal,seen_training_pose
