person,direction,angle,yaw,illumination,filename,path,experiment,split,training_condition,abs_yaw,pose_group,yaw_status_for_model_b
person032,frontal,0,0,13,frontal_13.png,person032/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person032,frontal,0,0,15,frontal_15.png,person032/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person032,frontal,0,0,16,frontal_16.png,person032/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person032,frontal,0,0,17,frontal_17.png,person032/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person032,frontal,0,0,20,frontal_20.png,person032/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,1,frontal_01.png,person033/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,4,frontal_04.png,person033/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,6,frontal_06.png,person033/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,7,frontal_07.png,person033/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,8,frontal_08.png,person033/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,10,frontal_10.png,person033/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,11,frontal_11.png,person033/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,13,frontal_13.png,person033/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,15,frontal_15.png,person033/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,16,frontal_16.png,person033/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,17,frontal_17.png,person033/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person033,frontal,0,0,20,frontal_20.png,person033/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,1,frontal_01.png,person034/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,4,frontal_04.png,person034/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,6,frontal_06.png,person034/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,7,frontal_07.png,person034/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,8,frontal_08.png,person034/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,10,frontal_10.png,person034/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,11,frontal_11.png,person034/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,13,frontal_13.png,person034/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,15,frontal_15.png,person034/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,16,frontal_16.png,person034/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,17,frontal_17.png,person034/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person034,frontal,0,0,20,frontal_20.png,person034/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,1,frontal_01.png,person035/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,4,frontal_04.png,person035/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,6,frontal_06.png,person035/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,7,frontal_07.png,person035/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,8,frontal_08.png,person035/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,10,frontal_10.png,person035/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,11,frontal_11.png,person035/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,13,frontal_13.png,person035/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,15,frontal_15.png,person035/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,16,frontal_16.png,person035/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,17,frontal_17.png,person035/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person035,frontal,0,0,20,frontal_20.png,person035/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,1,frontal_01.png,person036/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,4,frontal_04.png,person036/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,6,frontal_06.png,person036/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,7,frontal_07.png,person036/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,8,frontal_08.png,person036/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,10,frontal_10.png,person036/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,11,frontal_11.png,person036/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,13,frontal_13.png,person036/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,15,frontal_15.png,person036/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,16,frontal_16.png,person036/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,17,frontal_17.png,person036/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person036,frontal,0,0,20,frontal_20.png,person036/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,1,frontal_01.png,person037/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,4,frontal_04.png,person037/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,6,frontal_06.png,person037/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,7,frontal_07.png,person037/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,8,frontal_08.png,person037/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,10,frontal_10.png,person037/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,11,frontal_11.png,person037/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,13,frontal_13.png,person037/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,15,frontal_15.png,person037/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,16,frontal_16.png,person037/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,17,frontal_17.png,person037/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person037,frontal,0,0,20,frontal_20.png,person037/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,1,frontal_01.png,person038/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,4,frontal_04.png,person038/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,6,frontal_06.png,person038/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,7,frontal_07.png,person038/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,8,frontal_08.png,person038/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,10,frontal_10.png,person038/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,11,frontal_11.png,person038/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,13,frontal_13.png,person038/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,15,frontal_15.png,person038/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,16,frontal_16.png,person038/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,17,frontal_17.png,person038/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person038,frontal,0,0,20,frontal_20.png,person038/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,1,frontal_01.png,person039/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,4,frontal_04.png,person039/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,6,frontal_06.png,person039/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,7,frontal_07.png,person039/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,8,frontal_08.png,person039/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,10,frontal_10.png,person039/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,11,frontal_11.png,person039/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,13,frontal_13.png,person039/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,15,frontal_15.png,person039/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,16,frontal_16.png,person039/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,17,frontal_17.png,person039/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person039,frontal,0,0,20,frontal_20.png,person039/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,1,frontal_01.png,person040/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,4,frontal_04.png,person040/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,6,frontal_06.png,person040/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,7,frontal_07.png,person040/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,8,frontal_08.png,person040/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,10,frontal_10.png,person040/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,11,frontal_11.png,person040/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,13,frontal_13.png,person040/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,15,frontal_15.png,person040/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,16,frontal_16.png,person040/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,17,frontal_17.png,person040/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person040,frontal,0,0,20,frontal_20.png,person040/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,1,frontal_01.png,person041/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,4,frontal_04.png,person041/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,6,frontal_06.png,person041/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,7,frontal_07.png,person041/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,8,frontal_08.png,person041/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,10,frontal_10.png,person041/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,11,frontal_11.png,person041/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,13,frontal_13.png,person041/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,15,frontal_15.png,person041/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,16,frontal_16.png,person041/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,17,frontal_17.png,person041/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person041,frontal,0,0,20,frontal_20.png,person041/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,1,frontal_01.png,person042/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,4,frontal_04.png,person042/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,6,frontal_06.png,person042/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,7,frontal_07.png,person042/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,8,frontal_08.png,person042/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,10,frontal_10.png,person042/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,11,frontal_11.png,person042/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,13,frontal_13.png,person042/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,15,frontal_15.png,person042/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,16,frontal_16.png,person042/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,17,frontal_17.png,person042/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person042,frontal,0,0,20,frontal_20.png,person042/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,1,frontal_01.png,person043/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,4,frontal_04.png,person043/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,6,frontal_06.png,person043/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,7,frontal_07.png,person043/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,8,frontal_08.png,person043/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,10,frontal_10.png,person043/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,11,frontal_11.png,person043/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,13,frontal_13.png,person043/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,15,frontal_15.png,person043/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,16,frontal_16.png,person043/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,17,frontal_17.png,person043/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person043,frontal,0,0,20,frontal_20.png,person043/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,1,frontal_01.png,person044/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,4,frontal_04.png,person044/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,6,frontal_06.png,person044/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,7,frontal_07.png,person044/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,8,frontal_08.png,person044/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,10,frontal_10.png,person044/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,11,frontal_11.png,person044/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,13,frontal_13.png,person044/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,15,frontal_15.png,person044/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,16,frontal_16.png,person044/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,17,frontal_17.png,person044/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person044,frontal,0,0,20,frontal_20.png,person044/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,1,frontal_01.png,person045/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,4,frontal_04.png,person045/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,6,frontal_06.png,person045/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,7,frontal_07.png,person045/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,8,frontal_08.png,person045/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,10,frontal_10.png,person045/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,11,frontal_11.png,person045/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,13,frontal_13.png,person045/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,15,frontal_15.png,person045/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,16,frontal_16.png,person045/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,17,frontal_17.png,person045/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person045,frontal,0,0,20,frontal_20.png,person045/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,1,frontal_01.png,person046/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,4,frontal_04.png,person046/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,6,frontal_06.png,person046/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,7,frontal_07.png,person046/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,8,frontal_08.png,person046/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,10,frontal_10.png,person046/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,11,frontal_11.png,person046/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,13,frontal_13.png,person046/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,15,frontal_15.png,person046/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,16,frontal_16.png,person046/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,17,frontal_17.png,person046/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person046,frontal,0,0,20,frontal_20.png,person046/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,1,frontal_01.png,person047/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,4,frontal_04.png,person047/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,6,frontal_06.png,person047/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,7,frontal_07.png,person047/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,8,frontal_08.png,person047/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,10,frontal_10.png,person047/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,11,frontal_11.png,person047/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,13,frontal_13.png,person047/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,15,frontal_15.png,person047/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,16,frontal_16.png,person047/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,17,frontal_17.png,person047/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person047,frontal,0,0,20,frontal_20.png,person047/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,1,frontal_01.png,person048/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,4,frontal_04.png,person048/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,6,frontal_06.png,person048/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,7,frontal_07.png,person048/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,8,frontal_08.png,person048/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,10,frontal_10.png,person048/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,11,frontal_11.png,person048/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,13,frontal_13.png,person048/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,15,frontal_15.png,person048/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,16,frontal_16.png,person048/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,17,frontal_17.png,person048/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person048,frontal,0,0,20,frontal_20.png,person048/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,1,frontal_01.png,person049/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,4,frontal_04.png,person049/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,6,frontal_06.png,person049/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,7,frontal_07.png,person049/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,8,frontal_08.png,person049/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,10,frontal_10.png,person049/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,11,frontal_11.png,person049/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,13,frontal_13.png,person049/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,15,frontal_15.png,person049/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,16,frontal_16.png,person049/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,17,frontal_17.png,person049/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person049,frontal,0,0,20,frontal_20.png,person049/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,1,frontal_01.png,person050/frontal/frontal_01.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,4,frontal_04.png,person050/frontal/frontal_04.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,6,frontal_06.png,person050/frontal/frontal_06.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,7,frontal_07.png,person050/frontal/frontal_07.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,8,frontal_08.png,person050/frontal/frontal_08.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,10,frontal_10.png,person050/frontal/frontal_10.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,11,frontal_11.png,person050/frontal/frontal_11.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,13,frontal_13.png,person050/frontal/frontal_13.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,15,frontal_15.png,person050/frontal/frontal_15.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,16,frontal_16.png,person050/frontal/frontal_16.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,17,frontal_17.png,person050/frontal/frontal_17.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
person050,frontal,0,0,20,frontal_20.png,person050/frontal/frontal_20.png,Model_A,train,frontal_only,0,frontal,seen_training_pose
