person,yaw,illumination,path,A_correct_seeds,A_mean_confidence,B_correct_seeds,B_mean_confidence,abs_yaw,A_always_correct,B_always_correct,A_always_wrong,B_always_wrong
person043,-90,18,E:\Thesis\Dataset\correct_angle_all\person043\left\90_degree_18.png,0,0.1157791,3,0.7358427,90,0,1,1,0
person043,-75,2,E:\Thesis\Dataset\correct_angle_all\person043\left\75_degree_02.png,0,0.1659221,3,0.48961782,75,0,1,1,0
person043,-75,9,E:\Thesis\Dataset\correct_angle_all\person043\left\75_degree_09.png,0,0.17609255,3,0.8793261,75,0,1,1,0
person043,-75,18,E:\Thesis\Dataset\correct_angle_all\person043\left\75_degree_18.png,0,0.14328326,3,0.7148668,75,0,1,1,0
person043,-60,2,E:\Thesis\Dataset\correct_angle_all\person043\left\60_degree_02.png,0,0.1477231,3,0.97075194,60,0,1,1,0
person043,-60,9,E:\Thesis\Dataset\correct_angle_all\person043\left\60_degree_09.png,0,0.13000968,3,0.996316,60,0,1,1,0
person043,-60,14,E:\Thesis\Dataset\correct_angle_all\person043\left\60_degree_14.png,0,0.08792082,3,0.99447054,60,0,1,1,0
person043,-60,18,E:\Thesis\Dataset\correct_angle_all\person043\left\60_degree_18.png,0,0.13360779,3,0.99258804,60,0,1,1,0
person043,-45,2,E:\Thesis\Dataset\correct_angle_all\person043\left\45_degree_02.png,0,0.16142626,3,0.9516137,45,0,1,1,0
person043,-45,9,E:\Thesis\Dataset\correct_angle_all\person043\left\45_degree_09.png,0,0.079392225,3,0.95335466,45,0,1,1,0
person043,-45,14,E:\Thesis\Dataset\correct_angle_all\person043\left\45_degree_14.png,0,0.15719058,3,0.97091144,45,0,1,1,0
person043,-45,18,E:\Thesis\Dataset\correct_angle_all\person043\left\45_degree_18.png,0,0.18474978,3,0.96334404,45,0,1,1,0
person043,-30,2,E:\Thesis\Dataset\correct_angle_all\person043\left\30_degree_02.png,0,0.25804758,3,0.9696188,30,0,1,1,0
person043,-30,9,E:\Thesis\Dataset\correct_angle_all\person043\left\30_degree_09.png,0,0.16602993,3,0.97396326,30,0,1,1,0
person043,-30,14,E:\Thesis\Dataset\correct_angle_all\person043\left\30_degree_14.png,0,0.20740962,3,0.9402811,30,0,1,1,0
person043,-30,18,E:\Thesis\Dataset\correct_angle_all\person043\left\30_degree_18.png,0,0.25200817,3,0.9590747,30,0,1,1,0
person043,-15,9,E:\Thesis\Dataset\correct_angle_all\person043\left\15_degree09.png,0,0.07935618,3,0.79559845,15,0,1,1,0
person043,-15,18,E:\Thesis\Dataset\correct_angle_all\person043\left\15_degree18.png,0,0.098976076,3,0.6415228,15,0,1,1,0
person043,15,2,E:\Thesis\Dataset\correct_angle_all\person043\right\15_degree02.png,0,0.13897762,3,0.9124896,15,0,1,1,0
person043,15,9,E:\Thesis\Dataset\correct_angle_all\person043\right\15_degree09.png,0,0.14860561,3,0.9495092,15,0,1,1,0
person043,15,14,E:\Thesis\Dataset\correct_angle_all\person043\right\15_degree14.png,0,0.24290673,3,0.74697334,15,0,1,1,0
person043,15,18,E:\Thesis\Dataset\correct_angle_all\person043\right\15_degree18.png,0,0.14441454,3,0.9743598,15,0,1,1,0
person043,30,2,E:\Thesis\Dataset\correct_angle_all\person043\right\30_degree02.png,0,0.1594469,3,0.9920133,30,0,1,1,0
person043,30,9,E:\Thesis\Dataset\correct_angle_all\person043\right\30_degree09.png,0,0.15171708,3,0.983424,30,0,1,1,0
person043,30,14,E:\Thesis\Dataset\correct_angle_all\person043\right\30_degree14.png,0,0.16507088,3,0.92504597,30,0,1,1,0
person043,30,18,E:\Thesis\Dataset\correct_angle_all\person043\right\30_degree18.png,0,0.16278507,3,0.99380463,30,0,1,1,0
person043,45,2,E:\Thesis\Dataset\correct_angle_all\person043\right\45_degree02.png,0,0.18187071,3,0.89886284,45,0,1,1,0
person043,45,9,E:\Thesis\Dataset\correct_angle_all\person043\right\45_degree09.png,0,0.24540289,3,0.88559955,45,0,1,1,0
person043,45,14,E:\Thesis\Dataset\correct_angle_all\person043\right\45_degree14.png,0,0.17182893,3,0.8773598,45,0,1,1,0
person043,45,18,E:\Thesis\Dataset\correct_angle_all\person043\right\45_degree18.png,0,0.21067448,3,0.9403971,45,0,1,1,0
person043,60,2,E:\Thesis\Dataset\correct_angle_all\person043\right\60_degree02.png,0,0.076328576,3,0.98028874,60,0,1,1,0
person043,60,9,E:\Thesis\Dataset\correct_angle_all\person043\right\60_degree09.png,0,0.069954656,3,0.9929619,60,0,1,1,0
person043,60,14,E:\Thesis\Dataset\correct_angle_all\person043\right\60_degree14.png,0,0.08912616,3,0.9961775,60,0,1,1,0
person043,60,18,E:\Thesis\Dataset\correct_angle_all\person043\right\60_degree18.png,0,0.076285325,3,0.990249,60,0,1,1,0
person043,75,9,E:\Thesis\Dataset\correct_angle_all\person043\right\75_degree09.png,0,0.06662727,3,0.86252064,75,0,1,1,0
person043,75,14,E:\Thesis\Dataset\correct_angle_all\person043\right\75_degree14.png,0,0.064158656,3,0.88590974,75,0,1,1,0
person043,75,18,E:\Thesis\Dataset\correct_angle_all\person043\right\75_degree18.png,0,0.0754311,3,0.81444424,75,0,1,1,0
person043,90,2,E:\Thesis\Dataset\correct_angle_all\person043\right\90_degree02.png,0,0.057918202,3,0.55911523,90,0,1,1,0
person043,90,9,E:\Thesis\Dataset\correct_angle_all\person043\right\90_degree09.png,0,0.084471285,3,0.8389442,90,0,1,1,0
person043,90,14,E:\Thesis\Dataset\correct_angle_all\person043\right\90_degree14.png,0,0.05700938,3,0.57507485,90,0,1,1,0
person043,90,18,E:\Thesis\Dataset\correct_angle_all\person043\right\90_degree18.png,0,0.07434252,3,0.767555,90,0,1,1,0
person044,-90,18,E:\Thesis\Dataset\correct_angle_all\person044\left\90_degree_18.png,0,0.12721328,3,0.20881629,90,0,1,1,0
person044,-75,9,E:\Thesis\Dataset\correct_angle_all\person044\left\75_degree_09.png,0,0.13699807,3,0.6345663,75,0,1,1,0
person044,-75,18,E:\Thesis\Dataset\correct_angle_all\person044\left\75_degree_18.png,0,0.17353065,3,0.6552159,75,0,1,1,0
person044,-60,2,E:\Thesis\Dataset\correct_angle_all\person044\left\60_degree_02.png,0,0.12577412,3,0.7685361,60,0,1,1,0
person044,-60,9,E:\Thesis\Dataset\correct_angle_all\person044\left\60_degree_09.png,0,0.12693132,3,0.9893264,60,0,1,1,0
person044,-60,14,E:\Thesis\Dataset\correct_angle_all\person044\left\60_degree_14.png,0,0.1269753,3,0.97623587,60,0,1,1,0
person044,-60,18,E:\Thesis\Dataset\correct_angle_all\person044\left\60_degree_18.png,0,0.10340631,3,0.9812878,60,0,1,1,0
person044,-45,14,E:\Thesis\Dataset\correct_angle_all\person044\left\45_degree_14.png,0,0.09334012,3,0.76898104,45,0,1,1,0
person044,-30,14,E:\Thesis\Dataset\correct_angle_all\person044\left\30_degree_14.png,0,0.071113326,3,0.9903671,30,0,1,1,0
person044,30,2,E:\Thesis\Dataset\correct_angle_all\person044\right\30_degree02.png,0,0.10300214,3,0.9956756,30,0,1,1,0
person044,30,9,E:\Thesis\Dataset\correct_angle_all\person044\right\30_degree09.png,0,0.10146538,3,0.867769,30,0,1,1,0
person044,30,14,E:\Thesis\Dataset\correct_angle_all\person044\right\30_degree14.png,0,0.089909375,3,0.9766414,30,0,1,1,0
person044,30,18,E:\Thesis\Dataset\correct_angle_all\person044\right\30_degree18.png,0,0.083641775,3,0.94376785,30,0,1,1,0
person044,45,2,E:\Thesis\Dataset\correct_angle_all\person044\right\45_degree02.png,0,0.13224712,3,0.78707457,45,0,1,1,0
person044,45,9,E:\Thesis\Dataset\correct_angle_all\person044\right\45_degree09.png,0,0.2725719,3,0.44840345,45,0,1,1,0
person044,45,14,E:\Thesis\Dataset\correct_angle_all\person044\right\45_degree14.png,0,0.17578757,3,0.6181109,45,0,1,1,0
person044,45,18,E:\Thesis\Dataset\correct_angle_all\person044\right\45_degree18.png,0,0.24873722,3,0.56948113,45,0,1,1,0
person044,60,2,E:\Thesis\Dataset\correct_angle_all\person044\right\60_degree02.png,0,0.16090736,3,0.9691016,60,0,1,1,0
person044,60,9,E:\Thesis\Dataset\correct_angle_all\person044\right\60_degree09.png,0,0.097992025,3,0.97187406,60,0,1,1,0
person044,60,14,E:\Thesis\Dataset\correct_angle_all\person044\right\60_degree14.png,0,0.40132475,3,0.99713135,60,0,1,1,0
person044,60,18,E:\Thesis\Dataset\correct_angle_all\person044\right\60_degree18.png,0,0.15894665,3,0.9929362,60,0,1,1,0
person044,75,9,E:\Thesis\Dataset\correct_angle_all\person044\right\75_degree09.png,0,0.2574354,3,0.5051699,75,0,1,1,0
person044,75,14,E:\Thesis\Dataset\correct_angle_all\person044\right\75_degree14.png,0,0.40291643,3,0.676235,75,0,1,1,0
person044,75,18,E:\Thesis\Dataset\correct_angle_all\person044\right\75_degree18.png,0,0.2646847,3,0.6743296,75,0,1,1,0
person045,-75,2,E:\Thesis\Dataset\correct_angle_all\person045\left\75_degree_02.png,0,0.1789909,3,0.66205794,75,0,1,1,0
person045,-75,14,E:\Thesis\Dataset\correct_angle_all\person045\left\75_degree_14.png,0,0.11655898,3,0.60629416,75,0,1,1,0
person045,-60,2,E:\Thesis\Dataset\correct_angle_all\person045\left\60_degree_02.png,0,0.1704657,3,0.9558347,60,0,1,1,0
person045,-60,9,E:\Thesis\Dataset\correct_angle_all\person045\left\60_degree_09.png,0,0.092092365,3,0.80851394,60,0,1,1,0
person045,-60,14,E:\Thesis\Dataset\correct_angle_all\person045\left\60_degree_14.png,0,0.09707433,3,0.9974778,60,0,1,1,0
person045,-60,18,E:\Thesis\Dataset\correct_angle_all\person045\left\60_degree_18.png,0,0.121376574,3,0.97332805,60,0,1,1,0
person045,-45,2,E:\Thesis\Dataset\correct_angle_all\person045\left\45_degree_02.png,0,0.24395055,3,0.82118684,45,0,1,1,0
person045,-45,9,E:\Thesis\Dataset\correct_angle_all\person045\left\45_degree_09.png,0,0.20004602,3,0.7822067,45,0,1,1,0
person045,-45,14,E:\Thesis\Dataset\correct_angle_all\person045\left\45_degree_14.png,0,0.13235104,3,0.891344,45,0,1,1,0
person045,-45,18,E:\Thesis\Dataset\correct_angle_all\person045\left\45_degree_18.png,0,0.1712377,3,0.87662786,45,0,1,1,0
person045,-30,2,E:\Thesis\Dataset\correct_angle_all\person045\left\30_degree_02.png,0,0.32746503,3,0.97810984,30,0,1,1,0
person045,-30,9,E:\Thesis\Dataset\correct_angle_all\person045\left\30_degree_09.png,0,0.15542158,3,0.92864937,30,0,1,1,0
person045,-30,14,E:\Thesis\Dataset\correct_angle_all\person045\left\30_degree_14.png,0,0.15356953,3,0.98449254,30,0,1,1,0
person045,-30,18,E:\Thesis\Dataset\correct_angle_all\person045\left\30_degree_18.png,0,0.18658002,3,0.9823597,30,0,1,1,0
person045,-15,2,E:\Thesis\Dataset\correct_angle_all\person045\left\15_degree02.png,0,0.13674198,3,0.845763,15,0,1,1,0
person045,-15,14,E:\Thesis\Dataset\correct_angle_all\person045\left\15_degree14.png,0,0.09034041,3,0.94715023,15,0,1,1,0
person045,15,2,E:\Thesis\Dataset\correct_angle_all\person045\right\15_degree02.png,0,0.119057775,3,0.8799401,15,0,1,1,0
person045,15,9,E:\Thesis\Dataset\correct_angle_all\person045\right\15_degree09.png,0,0.25039172,3,0.81600744,15,0,1,1,0
person045,15,14,E:\Thesis\Dataset\correct_angle_all\person045\right\15_degree14.png,0,0.2047133,3,0.5658888,15,0,1,1,0
person045,15,18,E:\Thesis\Dataset\correct_angle_all\person045\right\15_degree18.png,0,0.16417532,3,0.893017,15,0,1,1,0
person045,30,2,E:\Thesis\Dataset\correct_angle_all\person045\right\30_degree02.png,0,0.18231674,3,0.9694813,30,0,1,1,0
person045,30,9,E:\Thesis\Dataset\correct_angle_all\person045\right\30_degree09.png,0,0.25580734,3,0.97332114,30,0,1,1,0
person045,30,14,E:\Thesis\Dataset\correct_angle_all\person045\right\30_degree14.png,0,0.2825878,3,0.9106121,30,0,1,1,0
person045,30,18,E:\Thesis\Dataset\correct_angle_all\person045\right\30_degree18.png,0,0.27736947,3,0.99182814,30,0,1,1,0
person045,45,2,E:\Thesis\Dataset\correct_angle_all\person045\right\45_degree02.png,0,0.23504865,3,0.5898642,45,0,1,1,0
person045,45,9,E:\Thesis\Dataset\correct_angle_all\person045\right\45_degree09.png,0,0.3096144,3,0.85229754,45,0,1,1,0
person045,45,18,E:\Thesis\Dataset\correct_angle_all\person045\right\45_degree18.png,0,0.35813674,3,0.88738877,45,0,1,1,0
person045,60,2,E:\Thesis\Dataset\correct_angle_all\person045\right\60_degree02.png,0,0.09279064,3,0.65493256,60,0,1,1,0
person045,60,9,E:\Thesis\Dataset\correct_angle_all\person045\right\60_degree09.png,0,0.14569469,3,0.9989965,60,0,1,1,0
person045,60,14,E:\Thesis\Dataset\correct_angle_all\person045\right\60_degree14.png,0,0.10524445,3,0.88014746,60,0,1,1,0
person045,60,18,E:\Thesis\Dataset\correct_angle_all\person045\right\60_degree18.png,0,0.17079198,3,0.99577546,60,0,1,1,0
person045,75,9,E:\Thesis\Dataset\correct_angle_all\person045\right\75_degree09.png,0,0.13423674,3,0.8984297,75,0,1,1,0
person045,75,18,E:\Thesis\Dataset\correct_angle_all\person045\right\75_degree18.png,0,0.17258947,3,0.7150995,75,0,1,1,0
person045,90,9,E:\Thesis\Dataset\correct_angle_all\person045\right\90_degree09.png,0,0.1646492,3,0.5959793,90,0,1,1,0
person045,90,14,E:\Thesis\Dataset\correct_angle_all\person045\right\90_degree14.png,0,0.22546726,3,0.4517345,90,0,1,1,0
person045,90,18,E:\Thesis\Dataset\correct_angle_all\person045\right\90_degree18.png,0,0.19344504,3,0.69718236,90,0,1,1,0
person046,-75,2,E:\Thesis\Dataset\correct_angle_all\person046\left\75_degree_02.png,0,0.105768465,3,0.582186,75,0,1,1,0
person046,-60,2,E:\Thesis\Dataset\correct_angle_all\person046\left\60_degree_02.png,0,0.15259914,3,0.9433806,60,0,1,1,0
person046,-60,9,E:\Thesis\Dataset\correct_angle_all\person046\left\60_degree_09.png,0,0.12878443,3,0.9711805,60,0,1,1,0
person046,-60,18,E:\Thesis\Dataset\correct_angle_all\person046\left\60_degree_18.png,0,0.12529363,3,0.99277997,60,0,1,1,0
person046,-45,2,E:\Thesis\Dataset\correct_angle_all\person046\left\45_degree_02.png,0,0.0629407,3,0.92435735,45,0,1,1,0
person046,-45,9,E:\Thesis\Dataset\correct_angle_all\person046\left\45_degree_09.png,0,0.09878469,3,0.9806692,45,0,1,1,0
person046,-45,14,E:\Thesis\Dataset\correct_angle_all\person046\left\45_degree_14.png,0,0.14371665,3,0.98309207,45,0,1,1,0
person046,-45,18,E:\Thesis\Dataset\correct_angle_all\person046\left\45_degree_18.png,0,0.11358726,3,0.97842264,45,0,1,1,0
person046,-30,2,E:\Thesis\Dataset\correct_angle_all\person046\left\30_degree_02.png,0,0.09376965,3,0.9861955,30,0,1,1,0
person046,-30,9,E:\Thesis\Dataset\correct_angle_all\person046\left\30_degree_09.png,0,0.1256882,3,0.99835443,30,0,1,1,0
person046,-30,14,E:\Thesis\Dataset\correct_angle_all\person046\left\30_degree_14.png,0,0.16389127,3,0.9876911,30,0,1,1,0
person046,30,2,E:\Thesis\Dataset\correct_angle_all\person046\right\30_degree02.png,0,0.1926806,3,0.9881423,30,0,1,1,0
person046,30,9,E:\Thesis\Dataset\correct_angle_all\person046\right\30_degree09.png,0,0.15559886,3,0.99651307,30,0,1,1,0
person046,30,14,E:\Thesis\Dataset\correct_angle_all\person046\right\30_degree14.png,0,0.23528366,3,0.9426699,30,0,1,1,0
person046,30,18,E:\Thesis\Dataset\correct_angle_all\person046\right\30_degree18.png,0,0.14958864,3,0.9929078,30,0,1,1,0
person046,45,2,E:\Thesis\Dataset\correct_angle_all\person046\right\45_degree02.png,0,0.18054287,3,0.7815142,45,0,1,1,0
person046,45,9,E:\Thesis\Dataset\correct_angle_all\person046\right\45_degree09.png,0,0.11978954,3,0.9025349,45,0,1,1,0
person046,45,14,E:\Thesis\Dataset\correct_angle_all\person046\right\45_degree14.png,0,0.18194036,3,0.6380699,45,0,1,1,0
person046,45,18,E:\Thesis\Dataset\correct_angle_all\person046\right\45_degree18.png,0,0.12753369,3,0.8431937,45,0,1,1,0
person046,60,2,E:\Thesis\Dataset\correct_angle_all\person046\right\60_degree02.png,0,0.13918687,3,0.8383419,60,0,1,1,0
person046,60,9,E:\Thesis\Dataset\correct_angle_all\person046\right\60_degree09.png,0,0.10620632,3,0.98195285,60,0,1,1,0
person046,60,14,E:\Thesis\Dataset\correct_angle_all\person046\right\60_degree14.png,0,0.12056449,3,0.84878474,60,0,1,1,0
person046,60,18,E:\Thesis\Dataset\correct_angle_all\person046\right\60_degree18.png,0,0.087979585,3,0.9894797,60,0,1,1,0
person046,75,9,E:\Thesis\Dataset\correct_angle_all\person046\right\75_degree09.png,0,0.16243777,3,0.6789606,75,0,1,1,0
person046,75,18,E:\Thesis\Dataset\correct_angle_all\person046\right\75_degree18.png,0,0.15324986,3,0.8050645,75,0,1,1,0
person046,90,2,E:\Thesis\Dataset\correct_angle_all\person046\right\90_degree02.png,0,0.14284925,3,0.44309047,90,0,1,1,0
person046,90,9,E:\Thesis\Dataset\correct_angle_all\person046\right\90_degree09.png,0,0.17419255,3,0.45632842,90,0,1,1,0
person046,90,18,E:\Thesis\Dataset\correct_angle_all\person046\right\90_degree18.png,0,0.14866896,3,0.39746216,90,0,1,1,0
person047,-75,9,E:\Thesis\Dataset\correct_angle_all\person047\left\75_degree_09.png,0,0.11707992,3,0.5478158,75,0,1,1,0
person047,-75,18,E:\Thesis\Dataset\correct_angle_all\person047\left\75_degree_18.png,0,0.11335591,3,0.7925344,75,0,1,1,0
person047,-60,2,E:\Thesis\Dataset\correct_angle_all\person047\left\60_degree_02.png,0,0.09238277,3,0.8079691,60,0,1,1,0
person047,-60,9,E:\Thesis\Dataset\correct_angle_all\person047\left\60_degree_09.png,0,0.10775313,3,0.9641772,60,0,1,1,0
person047,-60,14,E:\Thesis\Dataset\correct_angle_all\person047\left\60_degree_14.png,0,0.14520417,3,0.99232787,60,0,1,1,0
person047,-60,18,E:\Thesis\Dataset\correct_angle_all\person047\left\60_degree_18.png,0,0.12823527,3,0.9917708,60,0,1,1,0
person047,-45,2,E:\Thesis\Dataset\correct_angle_all\person047\left\45_degree_02.png,0,0.25900877,3,0.5935707,45,0,1,1,0
person047,-45,9,E:\Thesis\Dataset\correct_angle_all\person047\left\45_degree_09.png,0,0.280174,3,0.5953576,45,0,1,1,0
person047,-45,14,E:\Thesis\Dataset\correct_angle_all\person047\left\45_degree_14.png,0,0.22089161,3,0.7932975,45,0,1,1,0
person047,-45,18,E:\Thesis\Dataset\correct_angle_all\person047\left\45_degree_18.png,0,0.23528908,3,0.8386505,45,0,1,1,0
person047,-30,2,E:\Thesis\Dataset\correct_angle_all\person047\left\30_degree_02.png,0,0.32831562,3,0.90609235,30,0,1,1,0
person047,-30,9,E:\Thesis\Dataset\correct_angle_all\person047\left\30_degree_09.png,0,0.29230693,3,0.988122,30,0,1,1,0
person047,-30,14,E:\Thesis\Dataset\correct_angle_all\person047\left\30_degree_14.png,0,0.30931383,3,0.9594779,30,0,1,1,0
person047,-30,18,E:\Thesis\Dataset\correct_angle_all\person047\left\30_degree_18.png,0,0.3278034,3,0.9867429,30,0,1,1,0
person047,-15,2,E:\Thesis\Dataset\correct_angle_all\person047\left\15_degree02.png,0,0.14513083,3,0.8012274,15,0,1,1,0
person047,-15,9,E:\Thesis\Dataset\correct_angle_all\person047\left\15_degree09.png,0,0.111623704,3,0.94170856,15,0,1,1,0
person047,-15,14,E:\Thesis\Dataset\correct_angle_all\person047\left\15_degree14.png,0,0.18513258,3,0.88592845,15,0,1,1,0
person047,-15,18,E:\Thesis\Dataset\correct_angle_all\person047\left\15_degree18.png,0,0.14405651,3,0.9157484,15,0,1,1,0
person047,15,2,E:\Thesis\Dataset\correct_angle_all\person047\right\15_degree02.png,0,0.2650726,3,0.63668144,15,0,1,1,0
person047,15,9,E:\Thesis\Dataset\correct_angle_all\person047\right\15_degree09.png,0,0.23244815,3,0.46648395,15,0,1,1,0
person047,30,2,E:\Thesis\Dataset\correct_angle_all\person047\right\30_degree02.png,0,0.24934989,3,0.78559655,30,0,1,1,0
person047,30,9,E:\Thesis\Dataset\correct_angle_all\person047\right\30_degree09.png,0,0.23278545,3,0.9966831,30,0,1,1,0
person047,45,2,E:\Thesis\Dataset\correct_angle_all\person047\right\45_degree02.png,0,0.31087688,3,0.58227295,45,0,1,1,0
person047,45,9,E:\Thesis\Dataset\correct_angle_all\person047\right\45_degree09.png,0,0.24275784,3,0.9518005,45,0,1,1,0
person047,45,18,E:\Thesis\Dataset\correct_angle_all\person047\right\45_degree18.png,0,0.23584323,3,0.80557364,45,0,1,1,0
person047,60,2,E:\Thesis\Dataset\correct_angle_all\person047\right\60_degree02.png,0,0.12201891,3,0.98034906,60,0,1,1,0
person047,60,9,E:\Thesis\Dataset\correct_angle_all\person047\right\60_degree09.png,0,0.1570484,3,0.9505206,60,0,1,1,0
person047,60,14,E:\Thesis\Dataset\correct_angle_all\person047\right\60_degree14.png,0,0.10758075,3,0.8679528,60,0,1,1,0
person047,60,18,E:\Thesis\Dataset\correct_angle_all\person047\right\60_degree18.png,0,0.1537225,3,0.91866344,60,0,1,1,0
person047,75,9,E:\Thesis\Dataset\correct_angle_all\person047\right\75_degree09.png,0,0.17507382,3,0.64942676,75,0,1,1,0
person047,75,18,E:\Thesis\Dataset\correct_angle_all\person047\right\75_degree18.png,0,0.17373562,3,0.44161972,75,0,1,1,0
person048,-90,9,E:\Thesis\Dataset\correct_angle_all\person048\left\90_degree_09.png,0,0.109585054,3,0.27760765,90,0,1,1,0
person048,-75,2,E:\Thesis\Dataset\correct_angle_all\person048\left\75_degree_02.png,0,0.11895546,3,0.3659594,75,0,1,1,0
person048,-75,9,E:\Thesis\Dataset\correct_angle_all\person048\left\75_degree_09.png,0,0.09197327,3,0.60842687,75,0,1,1,0
person048,-75,18,E:\Thesis\Dataset\correct_angle_all\person048\left\75_degree_18.png,0,0.09816363,3,0.5003034,75,0,1,1,0
person048,-60,2,E:\Thesis\Dataset\correct_angle_all\person048\left\60_degree_02.png,0,0.1002045,3,0.9481709,60,0,1,1,0
person048,-60,9,E:\Thesis\Dataset\correct_angle_all\person048\left\60_degree_09.png,0,0.10200549,3,0.9962893,60,0,1,1,0
person048,-60,14,E:\Thesis\Dataset\correct_angle_all\person048\left\60_degree_14.png,0,0.09464863,3,0.93660134,60,0,1,1,0
person048,-60,18,E:\Thesis\Dataset\correct_angle_all\person048\left\60_degree_18.png,0,0.08200947,3,0.9896267,60,0,1,1,0
person048,-45,2,E:\Thesis\Dataset\correct_angle_all\person048\left\45_degree_02.png,0,0.1306625,3,0.88361543,45,0,1,1,0
person048,-45,9,E:\Thesis\Dataset\correct_angle_all\person048\left\45_degree_09.png,0,0.1763361,3,0.8982137,45,0,1,1,0
person048,-45,14,E:\Thesis\Dataset\correct_angle_all\person048\left\45_degree_14.png,0,0.13061808,3,0.901128,45,0,1,1,0
person048,-45,18,E:\Thesis\Dataset\correct_angle_all\person048\left\45_degree_18.png,0,0.12786798,3,0.9261252,45,0,1,1,0
person048,-30,2,E:\Thesis\Dataset\correct_angle_all\person048\left\30_degree_02.png,0,0.104750544,3,0.9903502,30,0,1,1,0
person048,-30,9,E:\Thesis\Dataset\correct_angle_all\person048\left\30_degree_09.png,0,0.13321862,3,0.97394943,30,0,1,1,0
person048,-30,14,E:\Thesis\Dataset\correct_angle_all\person048\left\30_degree_14.png,0,0.11253369,3,0.97351116,30,0,1,1,0
person048,30,2,E:\Thesis\Dataset\correct_angle_all\person048\right\30_degree02.png,0,0.09320724,3,0.9943016,30,0,1,1,0
person048,30,9,E:\Thesis\Dataset\correct_angle_all\person048\right\30_degree09.png,0,0.06471171,3,0.83329326,30,0,1,1,0
person048,30,14,E:\Thesis\Dataset\correct_angle_all\person048\right\30_degree14.png,0,0.07544765,3,0.990669,30,0,1,1,0
person048,30,18,E:\Thesis\Dataset\correct_angle_all\person048\right\30_degree18.png,0,0.0786394,3,0.95600605,30,0,1,1,0
person048,45,2,E:\Thesis\Dataset\correct_angle_all\person048\right\45_degree02.png,0,0.16473317,3,0.9171141,45,0,1,1,0
person048,45,14,E:\Thesis\Dataset\correct_angle_all\person048\right\45_degree14.png,0,0.12363706,3,0.9156232,45,0,1,1,0
person048,45,18,E:\Thesis\Dataset\correct_angle_all\person048\right\45_degree18.png,0,0.17612304,3,0.55445385,45,0,1,1,0
person048,60,2,E:\Thesis\Dataset\correct_angle_all\person048\right\60_degree02.png,0,0.289894,3,0.9604625,60,0,1,1,0
person048,60,9,E:\Thesis\Dataset\correct_angle_all\person048\right\60_degree09.png,0,0.35595152,3,0.997652,60,0,1,1,0
person048,60,14,E:\Thesis\Dataset\correct_angle_all\person048\right\60_degree14.png,0,0.30569932,3,0.99694824,60,0,1,1,0
person048,60,18,E:\Thesis\Dataset\correct_angle_all\person048\right\60_degree18.png,0,0.30612203,3,0.99534994,60,0,1,1,0
person048,75,9,E:\Thesis\Dataset\correct_angle_all\person048\right\75_degree09.png,0,0.1876299,3,0.72160405,75,0,1,1,0
person048,75,14,E:\Thesis\Dataset\correct_angle_all\person048\right\75_degree14.png,0,0.2836078,3,0.84531087,75,0,1,1,0
person048,75,18,E:\Thesis\Dataset\correct_angle_all\person048\right\75_degree18.png,0,0.24484159,3,0.76486486,75,0,1,1,0
person048,90,9,E:\Thesis\Dataset\correct_angle_all\person048\right\90_degree09.png,0,0.14978717,3,0.54512626,90,0,1,1,0
person048,90,14,E:\Thesis\Dataset\correct_angle_all\person048\right\90_degree14.png,0,0.12221835,3,0.36092162,90,0,1,1,0
person048,90,18,E:\Thesis\Dataset\correct_angle_all\person048\right\90_degree18.png,0,0.10390848,3,0.4943658,90,0,1,1,0
person049,-75,9,E:\Thesis\Dataset\correct_angle_all\person049\left\75_degree_09.png,0,0.10113671,3,0.63380194,75,0,1,1,0
person049,-75,18,E:\Thesis\Dataset\correct_angle_all\person049\left\75_degree_18.png,0,0.08366349,3,0.8701243,75,0,1,1,0
person049,-60,14,E:\Thesis\Dataset\correct_angle_all\person049\left\60_degree_14.png,0,0.09472219,3,0.9780864,60,0,1,1,0
person049,-45,2,E:\Thesis\Dataset\correct_angle_all\person049\left\45_degree_02.png,0,0.17508389,3,0.43852463,45,0,1,1,0
person049,-45,9,E:\Thesis\Dataset\correct_angle_all\person049\left\45_degree_09.png,0,0.17072892,3,0.5157525,45,0,1,1,0
person049,-45,14,E:\Thesis\Dataset\correct_angle_all\person049\left\45_degree_14.png,0,0.19458532,3,0.6373745,45,0,1,1,0
person049,-45,18,E:\Thesis\Dataset\correct_angle_all\person049\left\45_degree_18.png,0,0.16414882,3,0.6816032,45,0,1,1,0
person049,-30,2,E:\Thesis\Dataset\correct_angle_all\person049\left\30_degree_02.png,0,0.22855544,3,0.96822065,30,0,1,1,0
person049,-30,9,E:\Thesis\Dataset\correct_angle_all\person049\left\30_degree_09.png,0,0.13334875,3,0.995985,30,0,1,1,0
person049,-30,14,E:\Thesis\Dataset\correct_angle_all\person049\left\30_degree_14.png,0,0.19766259,3,0.9931474,30,0,1,1,0
person049,-30,18,E:\Thesis\Dataset\correct_angle_all\person049\left\30_degree_18.png,0,0.21403427,3,0.9985371,30,0,1,1,0
person049,-15,2,E:\Thesis\Dataset\correct_angle_all\person049\left\15_degree02.png,0,0.088387646,3,0.5373392,15,0,1,1,0
person049,-15,14,E:\Thesis\Dataset\correct_angle_all\person049\left\15_degree14.png,0,0.0917178,3,0.717258,15,0,1,1,0
