person,yaw,illumination,path,A_correct_seeds,A_mean_confidence,B_correct_seeds,B_mean_confidence,abs_yaw,A_always_correct,B_always_correct,A_always_wrong,B_always_wrong
person056,-90,18,E:\Thesis\Dataset\correct_angle_all\person056\left\90_degree_18.png,0,0.0754093,0,0.19135128,90,0,0,1,1
person056,-75,14,E:\Thesis\Dataset\correct_angle_all\person056\left\75_degree_14.png,0,0.09603069,0,0.31340328,75,0,0,1,1
person056,75,2,E:\Thesis\Dataset\correct_angle_all\person056\right\75_degree02.png,0,0.19659688,0,0.33604547,75,0,0,1,1
person057,-90,14,E:\Thesis\Dataset\correct_angle_all\person057\left\90_degree_14.png,0,0.14633846,0,0.16741848,90,0,0,1,1
person057,75,2,E:\Thesis\Dataset\correct_angle_all\person057\right\75_degree02.png,0,0.14624149,0,0.27020276,75,0,0,1,1
person057,75,14,E:\Thesis\Dataset\correct_angle_all\person057\right\75_degree14.png,0,0.1425792,0,0.24110419,75,0,0,1,1
person058,-90,14,E:\Thesis\Dataset\correct_angle_all\person058\left\90_degree_14.png,0,0.10857111,0,0.15761441,90,0,0,1,1
person058,75,2,E:\Thesis\Dataset\correct_angle_all\person058\right\75_degree02.png,1,0.13125342,0,0.42528486,75,0,0,0,1
person060,75,2,E:\Thesis\Dataset\correct_angle_all\person060\right\75_degree02.png,0,0.10811809,0,0.19234544,75,0,0,1,1
person061,-90,2,E:\Thesis\Dataset\correct_angle_all\person061\left\90_degree_02.png,0,0.1317865,0,0.22584403,90,0,0,1,1
person061,-75,14,E:\Thesis\Dataset\correct_angle_all\person061\left\75_degree_14.png,0,0.10895523,0,0.22247578,75,0,0,1,1
person061,75,2,E:\Thesis\Dataset\correct_angle_all\person061\right\75_degree02.png,0,0.20930368,0,0.3674604,75,0,0,1,1
person061,90,14,E:\Thesis\Dataset\correct_angle_all\person061\right\90_degree14.png,0,0.28121713,0,0.16688173,90,0,0,1,1
person062,-90,2,E:\Thesis\Dataset\correct_angle_all\person062\left\90_degree_02.png,0,0.19060569,0,0.14587472,90,0,0,1,1
person062,-90,9,E:\Thesis\Dataset\correct_angle_all\person062\left\90_degree_09.png,0,0.1241951,0,0.1651634,90,0,0,1,1
person062,-90,14,E:\Thesis\Dataset\correct_angle_all\person062\left\90_degree_14.png,0,0.23452382,0,0.16386758,90,0,0,1,1
person062,-90,18,E:\Thesis\Dataset\correct_angle_all\person062\left\90_degree_18.png,0,0.15969636,0,0.18429251,90,0,0,1,1
person062,-75,2,E:\Thesis\Dataset\correct_angle_all\person062\left\75_degree_02.png,0,0.2061115,0,0.2632886,75,0,0,1,1
person062,-75,14,E:\Thesis\Dataset\correct_angle_all\person062\left\75_degree_14.png,0,0.08968846,0,0.2634965,75,0,0,1,1
person062,-75,18,E:\Thesis\Dataset\correct_angle_all\person062\left\75_degree_18.png,0,0.18825732,0,0.27692595,75,0,0,1,1
person062,75,2,E:\Thesis\Dataset\correct_angle_all\person062\right\75_degree02.png,0,0.23047556,0,0.18630247,75,0,0,1,1
person063,75,2,E:\Thesis\Dataset\correct_angle_all\person063\right\75_degree02.png,0,0.15221828,0,0.29159993,75,0,0,1,1
person064,75,2,E:\Thesis\Dataset\correct_angle_all\person064\right\75_degree02.png,0,0.1425097,0,0.27018312,75,0,0,1,1
person065,-90,2,E:\Thesis\Dataset\correct_angle_all\person065\left\90_degree_02.png,0,0.15292005,0,0.12009853,90,0,0,1,1
person065,-90,14,E:\Thesis\Dataset\correct_angle_all\person065\left\90_degree_14.png,0,0.16973011,0,0.08781003,90,0,0,1,1
person065,-90,18,E:\Thesis\Dataset\correct_angle_all\person065\left\90_degree_18.png,0,0.09118871,0,0.1046528,90,0,0,1,1
person065,-75,14,E:\Thesis\Dataset\correct_angle_all\person065\left\75_degree_14.png,0,0.09914059,0,0.13774674,75,0,0,1,1
person065,75,2,E:\Thesis\Dataset\correct_angle_all\person065\right\75_degree02.png,0,0.17822266,0,0.30216923,75,0,0,1,1
person065,90,9,E:\Thesis\Dataset\correct_angle_all\person065\right\90_degree09.png,0,0.07815298,0,0.22267509,90,0,0,1,1
person066,-90,2,E:\Thesis\Dataset\correct_angle_all\person066\left\90_degree_02.png,0,0.1354304,0,0.19697542,90,0,0,1,1
person066,-90,9,E:\Thesis\Dataset\correct_angle_all\person066\left\90_degree_09.png,0,0.13143675,0,0.18812494,90,0,0,1,1
person066,-90,14,E:\Thesis\Dataset\correct_angle_all\person066\left\90_degree_14.png,0,0.10985845,0,0.13681616,90,0,0,1,1
person066,-90,18,E:\Thesis\Dataset\correct_angle_all\person066\left\90_degree_18.png,0,0.1234678,0,0.15019773,90,0,0,1,1
person066,-75,14,E:\Thesis\Dataset\correct_angle_all\person066\left\75_degree_14.png,0,0.22334766,0,0.24996398,75,0,0,1,1
person066,75,2,E:\Thesis\Dataset\correct_angle_all\person066\right\75_degree02.png,0,0.116647184,0,0.52481604,75,0,0,1,1
person066,90,9,E:\Thesis\Dataset\correct_angle_all\person066\right\90_degree09.png,0,0.25141624,0,0.13824728,90,0,0,1,1
person066,90,18,E:\Thesis\Dataset\correct_angle_all\person066\right\90_degree18.png,0,0.16095842,0,0.1969908,90,0,0,1,1
person067,-90,2,E:\Thesis\Dataset\correct_angle_all\person067\left\90_degree_02.png,0,0.13642335,0,0.20138271,90,0,0,1,1
person067,-90,9,E:\Thesis\Dataset\correct_angle_all\person067\left\90_degree_09.png,0,0.14089213,0,0.118713476,90,0,0,1,1
person067,-75,2,E:\Thesis\Dataset\correct_angle_all\person067\left\75_degree_02.png,0,0.12785676,0,0.11384806,75,0,0,1,1
person067,-75,9,E:\Thesis\Dataset\correct_angle_all\person067\left\75_degree_09.png,0,0.1601545,0,0.1530662,75,0,0,1,1
person067,-75,14,E:\Thesis\Dataset\correct_angle_all\person067\left\75_degree_14.png,0,0.08520195,0,0.2717294,75,0,0,1,1
person067,-15,2,E:\Thesis\Dataset\correct_angle_all\person067\left\15_degree02.png,0,0.16234781,0,0.25004178,15,0,0,1,1
person067,-15,18,E:\Thesis\Dataset\correct_angle_all\person067\left\15_degree18.png,0,0.17112716,0,0.2601669,15,0,0,1,1
person068,-90,14,E:\Thesis\Dataset\correct_angle_all\person068\left\90_degree_14.png,0,0.17266406,0,0.1930369,90,0,0,1,1
person069,-90,9,E:\Thesis\Dataset\correct_angle_all\person069\left\90_degree_09.png,0,0.19268127,0,0.14438587,90,0,0,1,1
person069,-90,14,E:\Thesis\Dataset\correct_angle_all\person069\left\90_degree_14.png,0,0.2336747,0,0.1882087,90,0,0,1,1
person069,-75,9,E:\Thesis\Dataset\correct_angle_all\person069\left\75_degree_09.png,0,0.24204342,0,0.1618435,75,0,0,1,1
person069,-75,14,E:\Thesis\Dataset\correct_angle_all\person069\left\75_degree_14.png,0,0.12035844,0,0.21030438,75,0,0,1,1
person069,-75,18,E:\Thesis\Dataset\correct_angle_all\person069\left\75_degree_18.png,0,0.25274128,0,0.11066236,75,0,0,1,1
person069,75,2,E:\Thesis\Dataset\correct_angle_all\person069\right\75_degree02.png,0,0.12311479,0,0.27778506,75,0,0,1,1
person069,90,14,E:\Thesis\Dataset\correct_angle_all\person069\right\90_degree14.png,0,0.08645862,0,0.09522744,90,0,0,1,1
person070,-90,2,E:\Thesis\Dataset\correct_angle_all\person070\left\90_degree_02.png,0,0.13794655,0,0.1419838,90,0,0,1,1
person070,-90,9,E:\Thesis\Dataset\correct_angle_all\person070\left\90_degree_09.png,1,0.112472296,0,0.17439227,90,0,0,0,1
person070,-75,14,E:\Thesis\Dataset\correct_angle_all\person070\left\75_degree_14.png,0,0.20347501,0,0.39653572,75,0,0,1,1
person070,75,2,E:\Thesis\Dataset\correct_angle_all\person070\right\75_degree02.png,0,0.16979806,0,0.40207872,75,0,0,1,1
person071,-45,2,E:\Thesis\Dataset\correct_angle_all\person071\left\45_degree_02.png,0,0.15758501,0,0.45139048,45,0,0,1,1
person071,75,2,E:\Thesis\Dataset\correct_angle_all\person071\right\75_degree02.png,0,0.15154044,0,0.19189984,75,0,0,1,1
person072,-90,14,E:\Thesis\Dataset\correct_angle_all\person072\left\90_degree_14.png,0,0.22334616,0,0.25999242,90,0,0,1,1
person072,75,2,E:\Thesis\Dataset\correct_angle_all\person072\right\75_degree02.png,0,0.1036382,0,0.24541146,75,0,0,1,1
person073,-90,2,E:\Thesis\Dataset\correct_angle_all\person073\left\90_degree_02.png,0,0.12305534,0,0.13442425,90,0,0,1,1
person073,-90,9,E:\Thesis\Dataset\correct_angle_all\person073\left\90_degree_09.png,0,0.11448004,0,0.098420896,90,0,0,1,1
person073,-90,14,E:\Thesis\Dataset\correct_angle_all\person073\left\90_degree_14.png,0,0.16826697,0,0.09816888,90,0,0,1,1
person073,-90,18,E:\Thesis\Dataset\correct_angle_all\person073\left\90_degree_18.png,0,0.13650392,0,0.22448976,90,0,0,1,1
person073,-75,9,E:\Thesis\Dataset\correct_angle_all\person073\left\75_degree_09.png,0,0.12605049,0,0.10302327,75,0,0,1,1
person073,-75,14,E:\Thesis\Dataset\correct_angle_all\person073\left\75_degree_14.png,0,0.09495812,0,0.33083746,75,0,0,1,1
person073,-75,18,E:\Thesis\Dataset\correct_angle_all\person073\left\75_degree_18.png,0,0.102986366,0,0.20095958,75,0,0,1,1
person073,75,2,E:\Thesis\Dataset\correct_angle_all\person073\right\75_degree02.png,0,0.12566967,0,0.23079711,75,0,0,1,1
person073,90,9,E:\Thesis\Dataset\correct_angle_all\person073\right\90_degree09.png,0,0.08096662,0,0.1613183,90,0,0,1,1
person074,-90,9,E:\Thesis\Dataset\correct_angle_all\person074\left\90_degree_09.png,0,0.08861205,0,0.16608666,90,0,0,1,1
person074,-90,14,E:\Thesis\Dataset\correct_angle_all\person074\left\90_degree_14.png,0,0.13033299,0,0.17443907,90,0,0,1,1
person074,75,2,E:\Thesis\Dataset\correct_angle_all\person074\right\75_degree02.png,0,0.15168256,0,0.2853455,75,0,0,1,1
person074,90,2,E:\Thesis\Dataset\correct_angle_all\person074\right\90_degree02.png,0,0.1305046,0,0.14863597,90,0,0,1,1
person074,90,14,E:\Thesis\Dataset\correct_angle_all\person074\right\90_degree14.png,0,0.077281855,0,0.10380285,90,0,0,1,1
person074,90,18,E:\Thesis\Dataset\correct_angle_all\person074\right\90_degree18.png,0,0.1240387,0,0.16720794,90,0,0,1,1
person075,-75,14,E:\Thesis\Dataset\correct_angle_all\person075\left\75_degree_14.png,0,0.10101575,0,0.15631187,75,0,0,1,1
person075,75,2,E:\Thesis\Dataset\correct_angle_all\person075\right\75_degree02.png,0,0.14959188,0,0.25591734,75,0,0,1,1
person076,75,2,E:\Thesis\Dataset\correct_angle_all\person076\right\75_degree02.png,0,0.11129423,0,0.18725051,75,0,0,1,1
person077,75,2,E:\Thesis\Dataset\correct_angle_all\person077\right\75_degree02.png,0,0.22270735,0,0.30181518,75,0,0,1,1
person077,90,14,E:\Thesis\Dataset\correct_angle_all\person077\right\90_degree14.png,0,0.1581158,0,0.21491437,90,0,0,1,1
person078,75,2,E:\Thesis\Dataset\correct_angle_all\person078\right\75_degree02.png,0,0.088863194,0,0.30442345,75,0,0,1,1
person079,-90,2,E:\Thesis\Dataset\correct_angle_all\person079\left\90_degree_02.png,0,0.14165044,0,0.24154039,90,0,0,1,1
person079,-90,9,E:\Thesis\Dataset\correct_angle_all\person079\left\90_degree_09.png,0,0.077341504,0,0.52789396,90,0,0,1,1
person079,-90,14,E:\Thesis\Dataset\correct_angle_all\person079\left\90_degree_14.png,0,0.12576991,0,0.5446863,90,0,0,1,1
person079,-90,18,E:\Thesis\Dataset\correct_angle_all\person079\left\90_degree_18.png,0,0.17709565,0,0.6598657,90,0,0,1,1
person079,-75,14,E:\Thesis\Dataset\correct_angle_all\person079\left\75_degree_14.png,0,0.16660233,0,0.20090185,75,0,0,1,1
person079,-75,18,E:\Thesis\Dataset\correct_angle_all\person079\left\75_degree_18.png,0,0.20752926,0,0.5004762,75,0,0,1,1
person079,75,2,E:\Thesis\Dataset\correct_angle_all\person079\right\75_degree02.png,1,0.09375545,0,0.19125627,75,0,0,0,1
person080,75,2,E:\Thesis\Dataset\correct_angle_all\person080\right\75_degree02.png,0,0.117781125,0,0.20694871,75,0,0,1,1
person081,-75,14,E:\Thesis\Dataset\correct_angle_all\person081\left\75_degree_14.png,0,0.121959984,0,0.1980725,75,0,0,1,1
person081,75,2,E:\Thesis\Dataset\correct_angle_all\person081\right\75_degree02.png,0,0.11979812,0,0.20935078,75,0,0,1,1
person082,-90,2,E:\Thesis\Dataset\correct_angle_all\person082\left\90_degree_02.png,0,0.21966918,0,0.10245209,90,0,0,1,1
person082,-90,9,E:\Thesis\Dataset\correct_angle_all\person082\left\90_degree_09.png,0,0.09242991,0,0.31144178,90,0,0,1,1
person082,-90,14,E:\Thesis\Dataset\correct_angle_all\person082\left\90_degree_14.png,0,0.17339002,0,0.19889188,90,0,0,1,1
person082,-75,14,E:\Thesis\Dataset\correct_angle_all\person082\left\75_degree_14.png,0,0.103584446,0,0.113434754,75,0,0,1,1
person082,75,2,E:\Thesis\Dataset\correct_angle_all\person082\right\75_degree02.png,0,0.15520246,0,0.3481134,75,0,0,1,1
person082,90,2,E:\Thesis\Dataset\correct_angle_all\person082\right\90_degree02.png,0,0.15207034,0,0.17495109,90,0,0,1,1
person083,-90,2,E:\Thesis\Dataset\correct_angle_all\person083\left\90_degree_02.png,0,0.18897712,0,0.12095425,90,0,0,1,1
person083,-90,9,E:\Thesis\Dataset\correct_angle_all\person083\left\90_degree_09.png,0,0.12159417,0,0.08809435,90,0,0,1,1
person083,-90,14,E:\Thesis\Dataset\correct_angle_all\person083\left\90_degree_14.png,0,0.24472193,0,0.14060736,90,0,0,1,1
person083,-90,18,E:\Thesis\Dataset\correct_angle_all\person083\left\90_degree_18.png,0,0.1509624,0,0.100239694,90,0,0,1,1
person083,-75,14,E:\Thesis\Dataset\correct_angle_all\person083\left\75_degree_14.png,0,0.11068144,0,0.18801202,75,0,0,1,1
person083,75,2,E:\Thesis\Dataset\correct_angle_all\person083\right\75_degree02.png,0,0.12859522,0,0.1378748,75,0,0,1,1
person084,75,2,E:\Thesis\Dataset\correct_angle_all\person084\right\75_degree02.png,0,0.14239053,0,0.27323446,75,0,0,1,1
person084,75,14,E:\Thesis\Dataset\correct_angle_all\person084\right\75_degree14.png,0,0.1376394,0,0.18832703,75,0,0,1,1
person085,-90,2,E:\Thesis\Dataset\correct_angle_all\person085\left\90_degree_02.png,0,0.26908535,0,0.18494815,90,0,0,1,1
person085,-90,9,E:\Thesis\Dataset\correct_angle_all\person085\left\90_degree_09.png,0,0.16805445,0,0.27587226,90,0,0,1,1
person085,-90,14,E:\Thesis\Dataset\correct_angle_all\person085\left\90_degree_14.png,0,0.30933064,0,0.19667749,90,0,0,1,1
person085,-90,18,E:\Thesis\Dataset\correct_angle_all\person085\left\90_degree_18.png,0,0.20057356,0,0.19689254,90,0,0,1,1
person085,45,9,E:\Thesis\Dataset\correct_angle_all\person085\right\45_degree09.png,0,0.3058941,0,0.17358625,45,0,0,1,1
person085,45,14,E:\Thesis\Dataset\correct_angle_all\person085\right\45_degree14.png,0,0.23628862,0,0.24088383,45,0,0,1,1
person085,75,2,E:\Thesis\Dataset\correct_angle_all\person085\right\75_degree02.png,0,0.11909566,0,0.28674138,75,0,0,1,1
person085,90,9,E:\Thesis\Dataset\correct_angle_all\person085\right\90_degree09.png,0,0.10204778,0,0.41925392,90,0,0,1,1
person086,-90,2,E:\Thesis\Dataset\correct_angle_all\person086\left\90_degree_02.png,0,0.07619921,0,0.23273544,90,0,0,1,1
person086,-90,18,E:\Thesis\Dataset\correct_angle_all\person086\left\90_degree_18.png,0,0.070228435,0,0.17189534,90,0,0,1,1
person086,-75,14,E:\Thesis\Dataset\correct_angle_all\person086\left\75_degree_14.png,0,0.08180284,0,0.23321204,75,0,0,1,1
person086,-45,2,E:\Thesis\Dataset\correct_angle_all\person086\left\45_degree_02.png,0,0.14104986,0,0.29806054,45,0,0,1,1
person086,75,2,E:\Thesis\Dataset\correct_angle_all\person086\right\75_degree02.png,0,0.15879695,0,0.37084103,75,0,0,1,1
person086,90,14,E:\Thesis\Dataset\correct_angle_all\person086\right\90_degree14.png,0,0.16502418,0,0.12167583,90,0,0,1,1
person087,-90,9,E:\Thesis\Dataset\correct_angle_all\person087\left\90_degree_09.png,0,0.09442821,0,0.1871661,90,0,0,1,1
person087,-90,14,E:\Thesis\Dataset\correct_angle_all\person087\left\90_degree_14.png,0,0.07334285,0,0.20439655,90,0,0,1,1
person087,-90,18,E:\Thesis\Dataset\correct_angle_all\person087\left\90_degree_18.png,0,0.0816711,0,0.22403483,90,0,0,1,1
person087,75,2,E:\Thesis\Dataset\correct_angle_all\person087\right\75_degree02.png,0,0.084790476,0,0.105324775,75,0,0,1,1
person087,90,14,E:\Thesis\Dataset\correct_angle_all\person087\right\90_degree14.png,0,0.24953282,0,0.16758525,90,0,0,1,1
person088,-75,14,E:\Thesis\Dataset\correct_angle_all\person088\left\75_degree_14.png,0,0.10796232,0,0.1484372,75,0,0,1,1
person088,75,2,E:\Thesis\Dataset\correct_angle_all\person088\right\75_degree02.png,0,0.19790435,0,0.3073955,75,0,0,1,1
person089,-90,2,E:\Thesis\Dataset\correct_angle_all\person089\left\90_degree_02.png,0,0.15001069,0,0.15611053,90,0,0,1,1
person089,-90,14,E:\Thesis\Dataset\correct_angle_all\person089\left\90_degree_14.png,0,0.28603065,0,0.08787433,90,0,0,1,1
person089,-90,18,E:\Thesis\Dataset\correct_angle_all\person089\left\90_degree_18.png,0,0.11323291,0,0.13442737,90,0,0,1,1
person089,-75,14,E:\Thesis\Dataset\correct_angle_all\person089\left\75_degree_14.png,0,0.09807726,0,0.17960913,75,0,0,1,1
person089,75,2,E:\Thesis\Dataset\correct_angle_all\person089\right\75_degree02.png,0,0.12498459,0,0.17815559,75,0,0,1,1
person089,75,14,E:\Thesis\Dataset\correct_angle_all\person089\right\75_degree14.png,0,0.10356706,0,0.22935344,75,0,0,1,1
person090,75,2,E:\Thesis\Dataset\correct_angle_all\person090\right\75_degree02.png,0,0.17117327,0,0.24974036,75,0,0,1,1
person091,-90,9,E:\Thesis\Dataset\correct_angle_all\person091\left\90_degree_09.png,0,0.13009268,0,0.23118831,90,0,0,1,1
person091,75,2,E:\Thesis\Dataset\correct_angle_all\person091\right\75_degree02.png,0,0.11181229,0,0.31924886,75,0,0,1,1
person092,-75,14,E:\Thesis\Dataset\correct_angle_all\person092\left\75_degree_14.png,0,0.08846718,0,0.12927568,75,0,0,1,1
person092,75,2,E:\Thesis\Dataset\correct_angle_all\person092\right\75_degree02.png,0,0.0840806,0,0.31816652,75,0,0,1,1
person093,-75,14,E:\Thesis\Dataset\correct_angle_all\person093\left\75_degree_14.png,0,0.09494287,0,0.21064734,75,0,0,1,1
person093,-45,14,E:\Thesis\Dataset\correct_angle_all\person093\left\45_degree_14.png,0,0.16357814,0,0.65972537,45,0,0,1,1
person093,75,2,E:\Thesis\Dataset\correct_angle_all\person093\right\75_degree02.png,0,0.1226832,0,0.3611618,75,0,0,1,1
person094,75,2,E:\Thesis\Dataset\correct_angle_all\person094\right\75_degree02.png,0,0.15006135,0,0.20774908,75,0,0,1,1
person094,90,14,E:\Thesis\Dataset\correct_angle_all\person094\right\90_degree14.png,0,0.24693342,0,0.10737166,90,0,0,1,1
person095,-75,14,E:\Thesis\Dataset\correct_angle_all\person095\left\75_degree_14.png,0,0.100078166,0,0.100388296,75,0,0,1,1
person095,75,2,E:\Thesis\Dataset\correct_angle_all\person095\right\75_degree02.png,0,0.0861183,0,0.3370218,75,0,0,1,1
person096,-90,9,E:\Thesis\Dataset\correct_angle_all\person096\left\90_degree_09.png,0,0.16406919,0,0.15907736,90,0,0,1,1
person096,-75,9,E:\Thesis\Dataset\correct_angle_all\person096\left\75_degree_09.png,0,0.29271325,0,0.2970393,75,0,0,1,1
person096,-75,14,E:\Thesis\Dataset\correct_angle_all\person096\left\75_degree_14.png,0,0.099153616,0,0.2574236,75,0,0,1,1
person096,75,2,E:\Thesis\Dataset\correct_angle_all\person096\right\75_degree02.png,0,0.19375932,0,0.15830891,75,0,0,1,1
person097,-90,9,E:\Thesis\Dataset\correct_angle_all\person097\left\90_degree_09.png,0,0.10489604,0,0.25315982,90,0,0,1,1
person097,-90,14,E:\Thesis\Dataset\correct_angle_all\person097\left\90_degree_14.png,0,0.13020419,0,0.17379314,90,0,0,1,1
person097,-90,18,E:\Thesis\Dataset\correct_angle_all\person097\left\90_degree_18.png,0,0.10912842,0,0.27582172,90,0,0,1,1
person097,-75,14,E:\Thesis\Dataset\correct_angle_all\person097\left\75_degree_14.png,0,0.24231948,0,0.33645546,75,0,0,1,1
person097,75,2,E:\Thesis\Dataset\correct_angle_all\person097\right\75_degree02.png,0,0.11059397,0,0.32961786,75,0,0,1,1
person097,75,14,E:\Thesis\Dataset\correct_angle_all\person097\right\75_degree14.png,0,0.25086793,0,0.13238345,75,0,0,1,1
person097,90,9,E:\Thesis\Dataset\correct_angle_all\person097\right\90_degree09.png,0,0.2288682,0,0.1956044,90,0,0,1,1
person097,90,14,E:\Thesis\Dataset\correct_angle_all\person097\right\90_degree14.png,0,0.11009272,0,0.120744705,90,0,0,1,1
person098,-75,14,E:\Thesis\Dataset\correct_angle_all\person098\left\75_degree_14.png,0,0.09645424,0,0.39539742,75,0,0,1,1
person098,75,2,E:\Thesis\Dataset\correct_angle_all\person098\right\75_degree02.png,0,0.16032083,0,0.36229655,75,0,0,1,1
person098,90,14,E:\Thesis\Dataset\correct_angle_all\person098\right\90_degree14.png,0,0.09980834,0,0.14432018,90,0,0,1,1
person099,75,2,E:\Thesis\Dataset\correct_angle_all\person099\right\75_degree02.png,0,0.16315521,0,0.40208557,75,0,0,1,1
person100,-75,14,E:\Thesis\Dataset\correct_angle_all\person100\left\75_degree_14.png,0,0.10310963,0,0.27109346,75,0,0,1,1
person100,-45,9,E:\Thesis\Dataset\correct_angle_all\person100\left\45_degree_09.png,0,0.23188241,0,0.20451324,45,0,0,1,1
person100,-45,18,E:\Thesis\Dataset\correct_angle_all\person100\left\45_degree_18.png,1,0.21225035,0,0.20195545,45,0,0,0,1
person100,75,2,E:\Thesis\Dataset\correct_angle_all\person100\right\75_degree02.png,0,0.124399155,0,0.4335903,75,0,0,1,1
person101,15,2,E:\Thesis\Dataset\correct_angle_all\person101\right\15_degree02.png,0,0.10331092,0,0.562025,15,0,0,1,1
person101,15,18,E:\Thesis\Dataset\correct_angle_all\person101\right\15_degree18.png,0,0.1792546,0,0.36202893,15,0,0,1,1
person102,75,2,E:\Thesis\Dataset\correct_angle_all\person102\right\75_degree02.png,0,0.12460648,0,0.2685226,75,0,0,1,1
person102,75,14,E:\Thesis\Dataset\correct_angle_all\person102\right\75_degree14.png,0,0.15217303,0,0.21703963,75,0,0,1,1
person102,90,2,E:\Thesis\Dataset\correct_angle_all\person102\right\90_degree02.png,0,0.061001647,0,0.10806837,90,0,0,1,1
person102,90,9,E:\Thesis\Dataset\correct_angle_all\person102\right\90_degree09.png,0,0.112894714,0,0.15889674,90,0,0,1,1
person102,90,14,E:\Thesis\Dataset\correct_angle_all\person102\right\90_degree14.png,0,0.07641682,0,0.17960638,90,0,0,1,1
person102,90,18,E:\Thesis\Dataset\correct_angle_all\person102\right\90_degree18.png,0,0.098631255,0,0.14623812,90,0,0,1,1
person103,-90,2,E:\Thesis\Dataset\correct_angle_all\person103\left\90_degree_02.png,0,0.09748555,0,0.10703636,90,0,0,1,1
person103,-75,14,E:\Thesis\Dataset\correct_angle_all\person103\left\75_degree_14.png,0,0.08743787,0,0.157779,75,0,0,1,1
person103,75,2,E:\Thesis\Dataset\correct_angle_all\person103\right\75_degree02.png,0,0.16654316,0,0.3833538,75,0,0,1,1
person103,90,2,E:\Thesis\Dataset\correct_angle_all\person103\right\90_degree02.png,0,0.09858521,0,0.10823461,90,0,0,1,1
person104,75,2,E:\Thesis\Dataset\correct_angle_all\person104\right\75_degree02.png,0,0.20229518,0,0.51087946,75,0,0,1,1
person105,-90,14,E:\Thesis\Dataset\correct_angle_all\person105\left\90_degree_14.png,0,0.1396078,0,0.18048537,90,0,0,1,1
person105,-75,14,E:\Thesis\Dataset\correct_angle_all\person105\left\75_degree_14.png,0,0.12238476,0,0.10317931,75,0,0,1,1
person105,75,2,E:\Thesis\Dataset\correct_angle_all\person105\right\75_degree02.png,0,0.086144984,0,0.28245518,75,0,0,1,1
person105,75,9,E:\Thesis\Dataset\correct_angle_all\person105\right\75_degree09.png,0,0.10646709,0,0.13186085,75,0,0,1,1
person105,75,18,E:\Thesis\Dataset\correct_angle_all\person105\right\75_degree18.png,0,0.13711965,0,0.1359917,75,0,0,1,1
person105,90,2,E:\Thesis\Dataset\correct_angle_all\person105\right\90_degree02.png,0,0.10455924,0,0.26756135,90,0,0,1,1
person105,90,9,E:\Thesis\Dataset\correct_angle_all\person105\right\90_degree09.png,0,0.12173071,0,0.13721234,90,0,0,1,1
person105,90,14,E:\Thesis\Dataset\correct_angle_all\person105\right\90_degree14.png,0,0.20214708,0,0.13956802,90,0,0,1,1
person105,90,18,E:\Thesis\Dataset\correct_angle_all\person105\right\90_degree18.png,0,0.11849586,0,0.17948376,90,0,0,1,1
person106,75,2,E:\Thesis\Dataset\correct_angle_all\person106\right\75_degree02.png,0,0.09639245,0,0.32455936,75,0,0,1,1
person106,90,14,E:\Thesis\Dataset\correct_angle_all\person106\right\90_degree14.png,0,0.19092925,0,0.14960712,90,0,0,1,1
person107,-90,2,E:\Thesis\Dataset\correct_angle_all\person107\left\90_degree_02.png,0,0.1279564,0,0.15094711,90,0,0,1,1
person107,-90,14,E:\Thesis\Dataset\correct_angle_all\person107\left\90_degree_14.png,0,0.20860131,0,0.16840553,90,0,0,1,1
person107,75,2,E:\Thesis\Dataset\correct_angle_all\person107\right\75_degree02.png,0,0.13028206,0,0.2660322,75,0,0,1,1
person107,90,14,E:\Thesis\Dataset\correct_angle_all\person107\right\90_degree14.png,1,0.04875439,0,0.2116286,90,0,0,0,1
person107,90,18,E:\Thesis\Dataset\correct_angle_all\person107\right\90_degree18.png,2,0.054643657,0,0.28998503,90,0,0,0,1
person108,-90,9,E:\Thesis\Dataset\correct_angle_all\person108\left\90_degree_09.png,0,0.17588328,0,0.25256875,90,0,0,1,1
person108,-90,14,E:\Thesis\Dataset\correct_angle_all\person108\left\90_degree_14.png,0,0.23357396,0,0.16982533,90,0,0,1,1
person108,-90,18,E:\Thesis\Dataset\correct_angle_all\person108\left\90_degree_18.png,0,0.20005858,0,0.29782075,90,0,0,1,1
person108,-75,2,E:\Thesis\Dataset\correct_angle_all\person108\left\75_degree_02.png,0,0.2215029,0,0.20280206,75,0,0,1,1
person108,-75,9,E:\Thesis\Dataset\correct_angle_all\person108\left\75_degree_09.png,0,0.21925806,0,0.21657248,75,0,0,1,1
person108,-75,14,E:\Thesis\Dataset\correct_angle_all\person108\left\75_degree_14.png,0,0.11704421,0,0.13621528,75,0,0,1,1
person108,-75,18,E:\Thesis\Dataset\correct_angle_all\person108\left\75_degree_18.png,0,0.2042952,0,0.14045888,75,0,0,1,1
person108,75,2,E:\Thesis\Dataset\correct_angle_all\person108\right\75_degree02.png,0,0.10799264,0,0.19453256,75,0,0,1,1
person109,-90,2,E:\Thesis\Dataset\correct_angle_all\person109\left\90_degree_02.png,0,0.130495,0,0.20477848,90,0,0,1,1
person109,-90,9,E:\Thesis\Dataset\correct_angle_all\person109\left\90_degree_09.png,0,0.09694394,0,0.32624316,90,0,0,1,1
person109,-90,18,E:\Thesis\Dataset\correct_angle_all\person109\left\90_degree_18.png,0,0.16015515,0,0.52658945,90,0,0,1,1
